neg,neu,pos,compound,headline
0.288,0.481,0.231,-0.1531,India tightens Christmas security after Christians attacked
0.0,1.0,0.0,0.0,India Auctions 750 Megawatts Of Solar At ¢3.9/kWh
0.292,0.708,0.0,-0.5106,Archbishop of Canterbury condemns populist leaders in Christmas sermon
0.381,0.619,0.0,-0.5106,Saudi Arabia Pressured Lebanese Prime Minister To Resign: Report
0.503,0.497,0.0,-0.7964,Queen pays tribute to terror and fire victims in Christmas speech
0.302,0.698,0.0,-0.3818,Canada expels Venezuela diplomat in tit-for-tat move
0.0,1.0,0.0,0.0,Netanyahu’s Corruption Cases Will Be “Earth-Shattering”; Ex-Police Official Says
0.0,0.882,0.118,0.25,"Existence of advanced UFOs 'beyond reasonable doubt', says ex-Pentagon official who ran secret US government programme"
0.0,0.949,0.051,0.3182,"New archeological research has shed fresh light on China's first emperor, creator of the world-famous terracotta army. A set of wooden slips found in the central province of Hunan contain an executive order from emperor Qin Shihuang for a nationwide search for the elixir of life"
0.535,0.465,0.0,-0.7845,Erdogan Law Stirs Fears of Legalized Extra-Judicial Violence
0.157,0.694,0.148,-0.0516,‘The world is laughing at us’: Ex-CIA officer slams Trump and Haley’s UN threat as ‘diplomatic prostitution’
0.18,0.82,0.0,-0.296,Palestinians in East Jerusalem demolish their homes to avoid demolition fees
0.0,1.0,0.0,0.0,"Deer At ‘Santa’s Journey’ Exhibit in Ireland Picked Off By Poachers - “Like shooting fish in a barrel,” said the display’s manager. “There was a 6-ft fence, netting, & lights. It’s just shoddy behavior.” “Heaps of blood”"
0.0,1.0,0.0,0.0,"Main russian opposition candidate, Alexey Navalny not allowed to take part in the election by Russia's election commition"
0.173,0.827,0.0,-0.3182,Iran tells Hamas will stand by Palestinian people in struggle for Jerusalem
0.0,1.0,0.0,0.0,Trump White House docks UN budget $285M after Jerusalem backlash
0.302,0.698,0.0,-0.3818,Canadian government retaliates by expelling Venezuelan diplomat
0.0,0.769,0.231,0.2732,Russian Communists Nominate Surprise Candidate For Presidential Election
0.206,0.794,0.0,-0.3818,Macron vows to continue fight against Niger jihadists in new year
0.0,1.0,0.0,0.0,Guatemala announces it will move its embassy in Israel to Jerusalem
0.32,0.574,0.107,-0.5574,Iran confirms upholding death sentence for academic over spying
0.315,0.538,0.146,-0.4939,Turkish lawyers say decree grants impunity for political violence
0.266,0.426,0.309,0.2023,Pope Francis Appeals for Peace Amid Conflicts Supported and Inflamed by Trump
0.0,1.0,0.0,0.0,Russian officials bar opposition leader from running for president
0.0,1.0,0.0,0.0,Russian opposition leader Alexei Navalny barred from running for president
0.195,0.671,0.134,-0.2263,"North Korea: It's ""pipe dream"" that we'll give up our nuclear weapons"
0.0,1.0,0.0,0.0,Russian presidential election: Alexei Navalny barred from competing
0.0,1.0,0.0,0.0,Russian officials bar opposition leader Alexei Navalny from running for president
0.0,1.0,0.0,0.0,Navalny's Bid for Presidency Shut Down by Russia's Election Commission
0.0,0.789,0.211,0.34,Theresa May: 'Let us take pride in our Christian heritage'
0.691,0.309,0.0,-0.9042,Kabul suicide bomb kills at least 10 people
0.065,0.935,0.0,-0.3291,A topless activist from the feminist group Femen tried to snatch the statue of the baby Jesus from the Nativity scene in St. Peter’s Square on Monday but was stopped by police as she grabbed it
0.414,0.391,0.195,-0.4215,"Ukraine, separatist rebels agree on major prisoner exchange"
0.296,0.566,0.138,-0.5423,"UAE has information Tunisian women may commit 'terrorist acts', Tunisia says"
0.34,0.66,0.0,-0.5574,Tunisia suspends Emirates flights after ban targets women
0.542,0.298,0.161,-0.7506,Iran approves death penalty for researcher accused of spying
0.208,0.792,0.0,-0.2732,Haley announces $285M cut in 2018-19 UN operating budget
0.542,0.298,0.161,-0.7506,Iran approves death penalty for researcher accused of spying
0.0,1.0,0.0,0.0,Vietnam evacuates hundreds of thousands ahead of storm
0.228,0.726,0.046,-0.8402,Immunity to civilians thwarting coup stirs debate in Turkey: A new state of emergency decree released on Dec. 24 providing immunity to civilians who fought against last year’s coup attempt and terrorist acts that followed it has triggered a fresh debate in Turkey.
0.0,0.576,0.424,0.7096,"Pope, on Christmas Eve, says faith demands respect of immigrants"
0.634,0.366,0.0,-0.9201,Six killed in IS-claimed suicide attack near Afghan spy agency
0.0,0.777,0.223,0.3182,Pope calls for two-state solution in Israel and Palestine
0.247,0.69,0.063,-0.8779,"Kabul bombing near Afghan intelligence agency: Afghanistan’s spy agency in Kabul has been targeted in a suicide bombing claimed by the Islamic State group, resulting in at least six deaths. In Helmand province, a roadside bomb has killed six policemen"
0.175,0.825,0.0,-0.8074,Saudi police have recovered the body of a kidnapped pro-government Shiite judge after a shootout in which a policeman and a suspected militant were killed. The remains of Judge Mohammed al-Jirani were found in an area which has been a hotbed of protests among the Shiite minority
0.135,0.865,0.0,-0.6124,Drought-tolerant corn offers Uganda's farmers a lifeline - Farmers who have watched entire fields of corn wither in recent droughts are starting to experiment with new strains designed to endure the stress of prolonged dry seasons.
0.328,0.672,0.0,-0.6597,BBC News: Bus crashes into Moscow subway killing four people
0.241,0.759,0.0,-0.2263,Singer Lorde cancels Israel event after backlash
0.206,0.794,0.0,-0.8442,"Philippine President Rodrigo Duterte’s eldest son quit as vice-mayor of the southern city of Davao on Monday, citing his being linked to a drug smuggling case by opponents and personal problems from a failed marriage as reasons for the move."
0.0,1.0,0.0,0.0,Meghan Markle joins Royals at Christmas service
0.031,0.921,0.048,0.2023,"Russian legislators have ruled to increase fines for resellers and counterfeiters of 2018 World Cup tickets to up to 1.5 million rubles ($25,600), amidst a high demand for tickets to the tournament. Russia will host FIFA World Cup games in 11 cities across the country next summer."
0.0,1.0,0.0,0.0,"China aims to become world-leading cyber power by 2035, says minister of industry and information technology"
0.301,0.699,0.0,-0.6486,At least 4 dead after bus crashes into underground passage in Moscow
0.0,0.588,0.412,0.5423,Pope calls for 'peace for Jerusalem'
0.256,0.744,0.0,-0.4767,Alleged Christmas drug dealer arrested in Eastern Cape - News Press
0.105,0.855,0.04,-0.5106,"Fearing Deportation From U.S., Migrants Walk To Canada - The U.S. has ended a temporary residency program for some 60,000 Haitians who'd been allowed to legally enter the US after an earthquake in 2010."
0.189,0.811,0.0,-0.2732,Trump Administration announces $285M cut in 2018-19 UN operating budget
0.0,1.0,0.0,0.0,Palestine slams Israeli plan for new settlement units
0.0,1.0,0.0,0.0,Philippines' Duterte's son quits as vice mayor of hometown Davao
0.317,0.493,0.19,-0.4215,Driver rams German party headquarters in apparent suicide bid
0.115,0.577,0.308,0.6124,Ukrainian Master Boycotts Saudi Women's World Speed-Chess Championships which will cost her two world championships
0.181,0.784,0.035,-0.7506,"A mysterious and potentially fatal ""flesh-eating bacterium"" has infected more than 500 people in Japan in 2017, the highest number since record-keeping began in 1999, according to the National Institute of Infectious Diseases."
0.0,1.0,0.0,0.0,Trump White House docks UN budget $285M after Jerusalem backlash
0.391,0.609,0.0,-0.6705,Saudi Arabia says Shi'ite judge killed by kidnappers
0.0,0.543,0.457,0.7096,African Union welcomes cease-fire agreement in Republic of Congo
0.0,0.721,0.279,0.4767,Blast in Afghan capital Kabul close to intelligence agency
0.425,0.417,0.158,-0.4939,"Peru's jailed ex-president Alberto Fujimori pardoned, sparking protests."
0.302,0.698,0.0,-0.5994,North Korea calls latest UN sanctions 'an act of war'
0.0,1.0,0.0,0.0,U.S. Treasury's Mnuchin sent gift-wrapped box of horse manure: reports
0.0,0.911,0.089,0.4019,"China has 'overwhelming advantage' in bringing Taiwan to heel, official says - China’s growing economic, political and diplomatic power means it is achieving an “overwhelming advantage” in bringing self-ruled Taiwan to heel, and time is on China’s side, a senior official said."
0.508,0.492,0.0,-0.7351,15 arrested in connection with Egypt's church attack
0.318,0.682,0.0,-0.4215,Israeli official: Saudi Arabia denies chess visas
0.32,0.68,0.0,-0.5106,Human right group says Venezuela releases 36 prisoners
0.0,0.737,0.263,0.3612,It Seems Like Julian Assange Deleted His Twitter
0.159,0.808,0.033,-0.6377,"Israeli Chess Players Denied Visas to Saudi-hosted Tournament: 'The event is not a world championship if they prevent chess players from several countries from taking part,' says Israeli Chess Federation spokesperson."
0.273,0.591,0.135,-0.765,‘Six civilians martyred’ after suicide attack near Afghan intelligence headquarters in Kabul: The resurgent Taliban and increasingly IS are both stepping up their assaults on security installations and mosques.
0.209,0.791,0.0,-0.8316,"China needs Detroit-style bankruptcy as debt problems remain: central bank official - China needs to let local governments take responsibility for their finances, including allowing bankruptcies, as part of an effort to defuse their debt risks, a central bank official wrote on Monday."
0.386,0.614,0.0,-0.6597,Ethiopia to set up 5 specialized cancer treatment centers
0.0,0.598,0.402,0.8122,"In call to troops, Trump says America is saying Merry Christmas ""very proudly"""
0.0,0.73,0.27,0.5719,Thousands crowd the streets of Aleppo to celebrate city's liberation anniversary
0.0,0.902,0.098,0.0516,Iraq reaches initial deal with China's Zhenhua to develop East Baghdad oilfield
0.248,0.653,0.099,-0.836,"Huge health gap revealed between UKâs rich and poor - Children from poor families are far more likely to end up in hospital A&E departments or need emergency treatment for conditions such as asthma and diabetes, according to shocking figures revealing the consequences of poverty in Britain."
0.685,0.315,0.0,-0.8271,Christmas violence and arrests shake Indian Christians
0.285,0.556,0.16,-0.4215,Spain's king attempts to calm Catalonia crisis in Christmas speech
0.244,0.756,0.0,-0.4404,Queen to reflect on 'appalling' attacks in Christmas Day message
0.478,0.522,0.0,-0.7506,Minister denies Japan is hotbed of illegal ivory exports
0.0,0.606,0.394,0.4408,Wagamama apology for 'don't be sick' staff notice
0.0,1.0,0.0,0.0,"Canada moves a step closer to legalizing witchcraft, sorcery and fortune telling"
0.138,0.709,0.152,-0.1531,Russia’s top banker says potentially far-ranging new US sanctions would “make the Cold War look like child’s play” if implemented early next year
0.202,0.577,0.221,0.0516,US Secures $285 million cut in UN budget
0.0,0.872,0.128,0.6124,"China shuts down over 13,000 websites in past three years, to ‘maintain a clean cyberspace’: State news agency Xinhua, in reporting the figures, cites a survey where over 9 in 10 people supported government efforts to manage the internet."
0.192,0.612,0.196,0.0173,China BOYCOTTS Christmas: Crackdown on Christians to save culture from ‘western opium’
0.0,0.769,0.231,0.34,Tunisia suspends Emirates flights over security measures targeting women
0.167,0.833,0.0,-0.2023,Why Saad Hariri Had That Strange Sojourn in Saudi Arabia
0.0,0.777,0.223,0.3182,Youth in Taiwan embrace Taiwanese language and independence mind-set
0.302,0.698,0.0,-0.5994,North Korea declares new UN sanctions are 'act of war'
0.0,1.0,0.0,0.0,South Korean ‘comfort women’ database almost complete
0.0,1.0,0.0,0.0,"Japan and China sign 23 energy-saving, environmental cooperation projects at Tokyo meet"
0.242,0.758,0.0,-0.7506,Palestinian Political Prisoners Are Smuggling Their Sperm Out of Israeli Jails: It's the only way to impregnate their wives from behind bars.
0.0,1.0,0.0,0.0,200 skiers stranded in chair lifts at French Alps resort
0.37,0.63,0.0,-0.6908,Saudi Airstrikes Kill 48 Yemeni Civilians In 24 Hours
0.268,0.703,0.029,-0.8979,"‘No Polish fisherman’ sign outside fishery in Oxfordshire taken down after outcry: 'If they want to call me a racist for stopping thieves coming on to my property then that’s what they’ll do,' says man behind the notice."
0.094,0.682,0.224,0.5574,"Help a Hungry Child: NHS doctors to pilot food prescriptions as poverty soars. ‘We should be making sure people are properly fed, safe and have houses that aren’t damp’."
0.122,0.716,0.162,0.2732,Peruvian President Pedro Pablo Kuczynski has summoned his Cabinet to discuss former President Alberto Fujimori’s request to be freed from prison The Cabinet meeting comes days after Fujimori’s supporters in Congress saved Kuczynski from a motion that would have forced him from office
0.168,0.726,0.106,-0.2732,Imprisoned former Peruvian President Alberto Fujimori has been pardoned by incumbent leader Pedro Pablo Kuczynski.
0.0,1.0,0.0,0.0,Guatemala to move embassy to Jerusalem
0.0,0.789,0.211,0.34,"Christians in Holy Land revive Aramaic, the language of Jesus"
0.0,0.806,0.194,0.7184,"China and Russia oppose UN resolution on Rohingya - Resolution calls on Myanmar to allow access for aid workers, ensure the return of all refugees and grant full citizenship rights to the Rohingya"
0.084,0.86,0.057,-0.3182,Switzerland's President Doris Leuthard calls for referendum on EU relationship - The call comes after a recent decision by Brussels on Swiss stock exchange access to the EU infuriated Swiss leaders. President Doris Leuthard said a vote would help clarify the country's relationship with the EU.
0.049,0.951,0.0,-0.296,"Germany plans to start deporting underage migrants to Morocco - Since opening its doors in 2015, no unaccompanied minors have been deported from Germany. That is soon set to change, as Berlin has started building centers in Morocco to house deported minors, according to a report."
0.342,0.658,0.0,-0.6369,Emirates stops flying to Tunisia in row over ban on Tunisian women
0.0,0.864,0.136,0.0258,"Guatemala to move embassy to Jerusalem, backing Trump."
0.0,1.0,0.0,0.0,Guatemala says it is moving embassy in Israel to Jerusalem
0.0,1.0,0.0,0.0,"At Christmas Eve Mass, Pope Francis compares Mary and Joseph to modern migrants and refugees"
0.179,0.821,0.0,-0.8271,"Turkey axes another 2,700 public workers in post-coup crackdown: The cuts are the latest in a series of ongoing purges the government has initiated since a failed coup attempt in 2016. The government has already jailed 55,000 people and sacked more than 140,000 public worker"
0.294,0.606,0.1,-0.6705,"North Korea calls latest UN sanctions 'act of war', threatening to punish those who supported the measure"
0.0,0.797,0.203,0.2584,China won't arrest two fentanyl kingpins wanted by U.S.
0.0,0.874,0.126,0.0772,Putin Opponent Clears 1st Step in Bid for Russia Presidency
0.0,1.0,0.0,0.0,BBC News: Higher temperatures linked to EU asylum figures
0.0,1.0,0.0,0.0,Russia and China Lay Economic Foundation Based on Golden Rule
0.266,0.734,0.0,-0.4404,Russian man stabbed for wearing smelly socks on plane
0.422,0.578,0.0,-0.8074,"Typhoon ravages south Philippines, 200 dead and 70,000 forced from their homes"
0.0,1.0,0.0,0.0,"Apple slowed iPhones, forcing owners to buy new ones, suit claims"
0.039,0.775,0.186,0.7906,"Going solar in Oman could slash your bills in half next year. Residents who install panels will be able to sell excess power back to the national grid, all the while enjoying cheaper electricity. With the promise of subsidised installations and huge savings on current energy bills"
0.163,0.837,0.0,-0.3182,FBI probing Russian-tied Cyprus bank accused of funneling Russian money to the U.S. as part of Trump-Russia investigation: report
0.302,0.698,0.0,-0.5994,North Korea calls latest UN sanctions 'an act of war'
0.0,0.734,0.266,0.4404,Faithful flock to Vatican for pope's Christmas Eve Mass
0.169,0.726,0.105,-0.2023,Putin critic Navalny clears first hurdle in bid for Russia presidency
0.0,1.0,0.0,0.0,Putin opponent Alexei Navalny launches presidential bid
0.208,0.792,0.0,-0.2732,Thousands Rally for Kremlin Critic Alexei Navalny’s Presidential Candidacy
0.515,0.485,0.0,-0.6486,Eight in 10 Americans Afflicted by Stress
0.464,0.536,0.0,-0.6369,Could the 'curve' be warning of a US recession?
0.302,0.698,0.0,-0.5994,North Korea Calls Latest U.N. Sanctions an 'Act of War'
0.508,0.492,0.0,-0.7351,15 arrested in connection with Egypt's church attack
0.318,0.682,0.0,-0.4215,Israeli official: Saudi Arabia denies chess visas
0.328,0.672,0.0,-0.5994,2 Palestinians die of wounds from Israel clashes in Gaza
0.157,0.843,0.0,-0.4215,"'We should exact a price' from protesting Palestinian girl 'in the dark', Israeli journalist says in column"
0.346,0.654,0.0,-0.5719,Christmas in India tarnished by 'climate of hate'
0.471,0.529,0.0,-0.8402,Death toll rises to 12 in violence after Trump's Jerusalem recognition
0.286,0.714,0.0,-0.4939,South Koreans Fear Trump More Than Kim Jong Un
0.0,1.0,0.0,0.0,"10,000 refugees to be relocated from Libya to EU in 2018 | Arab News"
0.075,0.887,0.038,-0.2732,Oxford University accused of backing apologists of British colonialism: Letter signed by more than 170 international academics opposes Ethics and Empire project investigating rights and wrongs of imperialism
0.038,0.962,0.0,-0.1027,"Russia Submarine Activity Highest 'Since Cold War,' NATO Warns: Jens Stoltenberg, secretary-general of the military alliance, told German Sunday newspaper Frankfurter Allgemeine Sonntagszeitung that an additional 13 subs had been added to Moscow's fleet since 2014."
0.0,0.702,0.298,0.5267,Putin Offers Bonds for Russia's Richest Spooked by Sanctions
0.0,1.0,0.0,0.0,White Zimbabwean farmer gets first farm back under new Zimbabwean president
0.285,0.615,0.1,-0.5267,'Climate Of Hate' For LGBT Defenders In Former Soviet Republics
0.107,0.893,0.0,-0.0516,Japan considering buying F-35B fighters that can operate from helicopter carriers
0.0,1.0,0.0,0.0,"Climate Change Could Trigger More Volcanic Eruptions, Study Finds"
0.0,1.0,0.0,0.0,"China closes more than 13,000 websites in past three years"
0.19,0.517,0.293,0.2023,Venezuela frees first of 80 political prisoners in show of good will
0.169,0.726,0.105,-0.2023,Putin critic Navalny clears first hurdle in bid for Russia presidency
0.31,0.69,0.0,-0.5574,U.S. judge partially lifts Trump administration ban on refugees
0.0,0.778,0.222,0.5719,A post-ISIS Christmas: Christians in Mosul celebrate Christmas for the first time in four years
0.444,0.556,0.0,-0.4939,Venezuela releases 80 jailed opponents
0.556,0.444,0.0,-0.875,Mexican YouTube Star shot to death after insulting Notorious Drug Lord
0.0,1.0,0.0,0.0,Japanese Developing Sex Robots
0.0,1.0,0.0,0.0,Saudi Arabia bars Israelis from chess tournament
0.767,0.233,0.0,-0.872,Philippines mall fire: Dozens feared dead
0.0,0.827,0.173,0.3182,Archaeologists in Turkey believe they are digging up the original Santa Claus
0.0,1.0,0.0,0.0,Wuhan to house China's first industry park for developing hydrogen fuel cells
0.226,0.549,0.226,0.0,Palestinians to celebrate Christmas in Bethlehem amid anger at Donald Trump
0.155,0.676,0.169,0.0516,Vienna says will grant citizenship to descendants of Austrian Holocaust victims - Europe
0.0,0.893,0.107,0.2023,Brazilian Top Government Official says that the country will not close its borders to Venezuelans refugees
0.347,0.537,0.116,-0.765,"Putin: Soviet Secret Police Famed for Torturing, Jailing and Killing Millions Was Filled With 'True Patriots'"
0.147,0.853,0.0,-0.2263,"In an unusual move, organizers postpone India's major annual science conference | Science"
0.0,1.0,0.0,0.0,"Kuwait Signs LNG Import Deal With Shell, Has Gas Need"
0.0,1.0,0.0,0.0,Swiss president wants a vote to clarify country's EU position
0.0,1.0,0.0,0.0,Russian presidential vote: Navalny 'nominated to run' against Putin
0.245,0.755,0.0,-0.5994,North Korea: 'Frenzied' Trump Leads World In 'Act Of War' With New Sanctions
0.395,0.605,0.0,-0.8948,"A Mysterious Disease Is Killing Snakes Around the World. Scientists aren't sure how the snakes are getting infected, or how to stop it."
0.0,1.0,0.0,0.0,Russia's Plan To Build a Luxury Hotel on the ISS. And you can go...if you have $40 million.
0.0,1.0,0.0,0.0,"Despite just under three years remaining until the Tokyo 2020 Olympics and Paralympics, regional governments across Japan are already thinking about what to do with locally grown wood that will be used to build the ""Village Plaza"" after the global event."
0.157,0.843,0.0,-0.3818,"Turkey dismisses more than 2,700 from their jobs in public institutions with emergency rule decree"
0.0,1.0,0.0,0.0,"White House takes down ‘We the People’ petitions site before responding to a single one, corruption in the works."
0.0,0.715,0.285,0.2481,Africa adopts blockchain technology for imports!
0.51,0.34,0.15,-0.7506,Three Miss America officials resign after leaked emails reveal abuse of winners
0.0,1.0,0.0,0.0,Armed guards posted at Christmas church services in majority Muslim countries
0.235,0.765,0.0,-0.8225,"WHO To Add 'Gaming Disorder' To List Of Mental Health Conditions - The World Health Organisation will include ""gaming disorder"" in its international list of illnesses to be released early in 2018."
0.196,0.706,0.098,-0.7152,"Federal judge has ordered Defense Department to allow ACLUF “immediate & unmonitored” access to American citizen held by military in Iraq as suspected IS group fighter - unidentified man in detention as “unlawful enemy combatant"" for more than 3 months...neither charged nor allowed to meet lawyers."
0.0,1.0,0.0,0.0,World's largest amphibious plane takes off
0.028,0.872,0.1,0.5267,"The former NSA contractor who exposed U.S. government surveillance programs by disclosing classified material in 2013 has a new job: app developer. Edward Snowden in a video message Friday unveiled a new phone app he helped create, called Haven, that aims to protect laptops from physical tampering."
0.216,0.784,0.0,-0.296,North Korean calendars show no birthday for Kim Jong-un
0.192,0.808,0.0,-0.765,"NATO chief warns of Russian submarine capability - Russian submarine activity is at its highest level since the Cold War, NATO chief Jens Stoltenberg has said. The alliance meanwhile has lost some of its anti-submarine capability."
0.0,0.897,0.103,0.6597,"China closes more than 13,000 websites in past three years - China has closed more than 13,000 websites since the beginning of 2015 for breaking the law or other rules and the vast majority of people support government efforts to clean up cyberspace, state news agency Xinhua said on Sunday."
0.0,1.0,0.0,0.0,Bombshell investigation finds Vice and its employees paid at least $184000 to settle four sexual misconduct claims
0.556,0.444,0.0,-0.8176,37 feared dead after Philippine shopping mall burns
0.486,0.514,0.0,-0.8591,"Mexico murders hit record high, with 23,101 people killed this year"
0.0,0.808,0.192,0.4754,"Tesla becomes most popular automaker in Norway, where 32% of all cars are electric"
0.167,0.833,0.0,-0.34,Croatian MP Ivan Pernar delivers a warning speech on NATO-sponsored drug trade in Afghanistan
0.195,0.805,0.0,-0.5267,Hundreds of Muslim demonstrators have reportedly assaulted an Egyptian Coptic Christian church south of Cairo.
0.0,1.0,0.0,0.0,Hitler's parade Mercedes-Benz set for US auction
0.333,0.667,0.0,-0.6705,"Tiananmen Square massacre: At least 10,000 killed, secret cable claims"
0.186,0.814,0.0,-0.4939,"Kim Jong-un has nuclear chief executed for test delays and tunnel collapse, according to reports"
0.0,1.0,0.0,0.0,Palestinians dressed as Santa clash with Israeli forces in Bethlehem
0.16,0.84,0.0,-0.2263,Canadian firm wants to seize Citgo after Venezuela misses a settlement payment
0.231,0.769,0.0,-0.4588,They “All Have AIDS”: Trump Reportedly Raged at Advisers About Immigrants
0.293,0.573,0.134,-0.7579,"Catalonia's hopes for peace stall as further wave of arrests feared. Tensions continue to rise as Catalans elect 19 jailed, exiled or bailed politicians, and separatists claim the judiciary is acting on Madrid’s orders"
0.251,0.749,0.0,-0.7717,Denmark to cut portion of humanitarian aid to Palestinians after discovery that it was being used to finance terrorism & anti-Israel political campaigns
0.231,0.769,0.0,-0.3818,Parents demand Aung San Suu Kyi is cut from children’s book of role models
0.517,0.483,0.0,-0.8176,Nearly 40 feared dead in Philippines shopping mall blaze
0.245,0.755,0.0,-0.5994,US General Neller tells troops to prepare for war with Russia | World | News
0.298,0.702,0.0,-0.5267,Denmark halts aid to Palestinian NGO over terror ties
0.623,0.377,0.0,-0.872,Thirty-seven feared dead after shopping mall fire in Philippines
0.118,0.882,0.0,-0.25,"Venezuela has expelled the Brazilian ambassador to Caracas, Ruy Pereira, and Canadian charge d'affaires Craib Kowalik."
0.248,0.71,0.042,-0.7506,Homelessness in England rises by 75% among vulnerable groups: The number of homeless cases involving someone suffering from a mental or physical illness has skyrocketed since 2010.
0.32,0.534,0.146,-0.802,"Charity launches Syria emergency appeal to save critically ill children - The appeal is trying to evacuate seven cancer sufferers, aged between eight and 12, from a beseiged Syrian town"
0.188,0.812,0.0,-0.6428,How Sea Shepherd lost battle against Japan’s whale hunters in Antarctic - The Southern Ocean was a sanctuary – but now Japan’s boats have military hardware and conservationists can no longer track them
0.069,0.816,0.115,0.3612,"Margaret Thatcher’s key foreign policy adviser has mocked commentators rejoicing over the decision to change the colour of the British passport, describing it as nostalgia driven by ageing Eurosceptics."
0.0,1.0,0.0,0.0,"U.S. President Donald Trump Passes Order to Seize Properties of Corrupt Gov’t officials, Individuals"
0.194,0.806,0.0,-0.5574,"At least 10,000 people died in Tiananmen Square massacre, secret British cable from the time alleged"
0.333,0.667,0.0,-0.6705,"At Least 10,000 Killed In 1989 Tiananmen Crackdown: British Cable"
0.368,0.632,0.0,-0.5423,Egyptian parliament moves to make atheism a crime
0.186,0.449,0.365,0.4215,Iranian Police Arrests 230 Young Party Goers On Festive Night
0.203,0.797,0.0,-0.4215,WH denies NYT report claiming Trump said Haitian immigrants 'all have AIDS'
0.262,0.738,0.0,-0.4939,Turkey seeks jail term for NBA player for insulting Erdogan
0.0,1.0,0.0,0.0,Egyptian Parliament To Enact Law To Criminalise Atheism
0.293,0.707,0.0,-0.4404,Iran arrests 230 partygoers for drinking and dancing
0.0,1.0,0.0,0.0,One-Third of Puerto Rico Won’t Have Christmas Tree Lights Because They Still Don’t Have Power
0.147,0.699,0.154,0.0258,Russian submarines are prowling around vital undersea cables. It’s making NATO nervous.
0.409,0.591,0.0,-0.8519,Report: the US-led war against ISIS is killing 31 times more civilians than claimed
0.688,0.312,0.0,-0.9001,"London Zoo Fire: 1 Aardvark Dead, 4 Meerkats Presumed Dead"
0.268,0.732,0.0,-0.6597,Unusual case from Ireland - Court refuses to force teenager to undergo cancer treatment
0.162,0.838,0.0,-0.4019,"Enraged President Trump reportedly says all Haitians have AIDS, Nigerians have huts at immigration meeting"
0.371,0.629,0.0,-0.7096,"Tiananmen Square protest death toll 'was 10,000' according to newly-released UK documents"
0.242,0.373,0.385,0.3182,Afghan torture survivor wins 11th hour reprieve from deportation
0.388,0.432,0.18,-0.4404,Ambassador to Netherlands Apologizes After Bizarre 'Fake News' Exchange
0.0,0.902,0.098,0.34,Pair who plied two 14-year-old girls with alcohol and amphetamines before engaging in sex acts with them are spared jail 'because they consented'
0.333,0.667,0.0,-0.6124,"Mexico murders hit record high, dealing blow to president"
0.0,1.0,0.0,0.0,Trump Reportedly Ranted About Haitian (‘All Have AIDS’) and Nigerian (Live in ‘Huts’) Immigrants
0.0,0.495,0.505,0.6249,Poll: Japanese positive feeling toward U.S. declines
0.116,0.884,0.0,-0.5267,Pakistan Senators concerned US may conduct Abbottabad-like raid against JuD chief who carries a bounty of $10 million announced by the US for his role in terror activities
0.0,1.0,0.0,0.0,"10,000 occupy major Taipei intersection to demonstrate planned labor law changes"
0.068,0.932,0.0,-0.3612,"Swedish finance minister to asylum seekers: Don't come to Sweden. Magdalena Andersson said that she regrets her government's decision to let more than 160,000 refugees into Sweden in 2015 and that integration is not working."
0.075,0.752,0.173,0.3818,‘Employers are likely to force their employees to sign agreements saying they agree with longer work hours’ Thousands protest labor amendments in Taipei
0.2,0.8,0.0,-0.4588,There Are Now 54 Towns And Cities In Britain That Have Banned Begging
0.0,1.0,0.0,0.0,"Let me come back, Catalan leader tells Spain"
0.478,0.522,0.0,-0.6705,Crisis warns of rise in UK's 'hidden' homeless
0.153,0.847,0.0,-0.2023,Foreigners charged £10 to enter UK under new Brexit visa proposal
0.291,0.522,0.187,-0.34,UK to deport Afghan torture survivor on Christmas Day
0.363,0.637,0.0,-0.6771,"More than 100 dead in Philippine mudslides, flooding: officials"
0.105,0.845,0.05,-0.4404,"Despite strict laws that ban religious conversion, Christianity has spread rapidly over the last two decades in Nepal, where many see it as an escape from the deeply entrenched caste system."
0.0,1.0,0.0,0.0,"Discovery of a 4,000-yr-old military network in northern Syria revises our understanding of the settlement of the steppes during all periods in the history of the Near East."
0.0,1.0,0.0,0.0,Saudi Arabia to Begin Issuing Tourist Visas from 2018
0.0,1.0,0.0,0.0,"Britain could have had blue passports while in EU, says Verhofstadt. Europe’s Brexit co-ordinator dismisses May’s claim of victory for British sovereignty"
0.116,0.884,0.0,-0.2732,"Bitcoin plunges as low as $10,400 in volatile trading on Coinbase; now down 27 percent from record"
0.196,0.804,0.0,-0.296,Ukraine: Court jails PM aide accused of spying for Russia
0.305,0.565,0.13,-0.9054,US Court Affirms That Sport Killing Won't Help Zimbabwe's Elephants - “This ruling is an important victory for elephants & rejects the notion that killing imperiled species for sport helps save them. In Nov the Trump administration lifted the Zimbabwe ivory import ban.
0.193,0.733,0.073,-0.8271,"Jakarta, Population 10 million, is sinking stunningly fast due to climate change induced rising seas and increased rainfall, plus illegal water wells. The whole city could sink into ruin threatening the entire economy of Indonesia, population 260 Million. Little is currently being done to address it"
0.0,1.0,0.0,0.0,"Russia: ISIS has over 10,000 troops in Afghanistan, more coming every day"
0.333,0.667,0.0,-0.25,"‘Tiananmen protest toll was 10,000’."
0.0,1.0,0.0,0.0,U.S. decides to provide arms to the Ukrainian regime.
0.313,0.687,0.0,-0.6249,Israel's northern region faces 'worst drought of past 40 years'
